created_at	id	full_text	user_name	screen_name	followers_count	verified	retweet_count	favorite_count
Sat Mar 21 22:48:58 +0000 2020	1241497054817509376	This is unbelievable. It reportedly took Macron's threat to close the UK border for Boris Johnson to finally shutdown bars and restaurants. The Elysee refers to UK policy as 'benign neglect'. This failure of leadership is costing lives. https://t.co/z1rSslEG0H	David Lammy	DavidLammy	617869	true	1091	1986
Mon Mar 23 01:24:39 +0000 2020	1241898619965509637	Things the GOP has done during the Covid-19 outbreak: \n\n- Illegally traded stocks \n- Called it a hoax\n- Blamed it on China \n- Tried to bailout big business without conditions\n\nWhat they haven’t done: \n\n- Help workers \n- Help small businesses\n- Produced enough tests or ventilators	Max Berger	maxberger	32884	true	3043	9658
Mon Mar 23 22:12:21 +0000 2020	1242212614610051075	BREAKING: @MBuhari’s Chief Of Staff, Abba Kyari, Reportedly Sick, Suspected Of Contracting #Coronavirus | Sahara Reporters\nA top government source told SR on Monday that Kyari has been seriously \"down\" since returning from a trip abroad.\nREAD MORE: https://t.co/Acy5NcbMzQ https://t.co/kStp4cmFlr	Sahara Reporters	SaharaReporters	2853442	true	2251	4377
Sun Mar 22 17:41:40 +0000 2020	1241782106646249474	3/16: ron paul publishes article calling corona a hoax\n3/22: ron paul's son tests positive for corona https://t.co/KkzdgrsigP	Current Affairs	curaffairs	118269	true	2564	7509
Tue Mar 24 03:28:02 +0000 2020	1242292061925076997	Rumours are no less infectious than #coronavirus ! This looks like a meticulous list, but a fake one too! Please note that no such directions have been given by @CPMumbaiPolice . In case of any doubt, please #Dial100 or tweet to us! #TakingOnCorona https://t.co/EQcHWGa0rU	Mumbai Police	MumbaiPolice	4977035	true	2111	6049
Fri Mar 20 01:12:14 +0000 2020	1240808335349342208	As we saw over the wkend, disinfo is being spread online about a supposed national lockdown and grounding flights. Be skeptical of rumors. Make sure you’re getting info from legitimate sources. The @WhiteHouse is holding daily briefings and @cdcgov is providing the latest. https://t.co/pgXR2Leqqy	NSC	WHNSC	113605	true	17806	33834
Sun Mar 22 16:56:16 +0000 2020	1241770683090206721	.@realDonaldTrump, dear Lord—please step up and be a leader. While you have been yammering about hoaxes and fake news, the COVID-19 pandemic has hit all over America. @GovPritzker and others have filled this country’s leadership gap. Lead or get out of their way. https://t.co/36yxpiPS5s	Mayor Lightfoot #StayHomeSaveLives	chicagosmayor	139685	true	28311	120023
Thu Mar 19 01:43:17 +0000 2020	1240453761434148864	Sorry, there is no coming back from saying this was all a \"hoax.\"\n\nI don't give a fuck about \"change of tone,\" \"change of heart,\" nothing.\n\nYou mutha fuckers took a serious situation and endangered ALL just to defend a bigot.\n\nFuck you.\n\nNot sorry.\n\n#coronavirus	Ceasar \"52 Savage\" Manuel	BXToDaHeart	8607	false	10315	44955
Mon Mar 23 03:50:24 +0000 2020	1241935299833253891	Delhi Police has registered a case under section 509 of the Indian Penal Code against a man who allegedly spat on a woman belonging to Manipur and called her \"Corona\" in Vijay Nagar area of north Delhi last night. https://t.co/lBk88QGr8U	ANI	ANI	3934042	true	1558	6216
Mon Mar 23 15:46:49 +0000 2020	1242115593383247873	Fake news peddler Dhruv Rathee had said:\n\n\"Corona virus won't spread outside China, we need not worry\"\n\nHas this guy ever spoke something sensible? https://t.co/siBAwIR8Pn	Mahesh Vikram Hegde	mvmeet	167096	false	1763	4492
Sun Mar 22 21:41:05 +0000 2020	1241842361472294915	This photo circulating about a case of #COVID19 in Kano allegedly reported by @BBCWorld is FALSE\n\nThis image has been doctored to spread fear and panic\n\nDetails on confirmed cases can be found via https://t.co/bynbDWi0gm\n\n#FactsNotFear\n#COVID19Nigeria https://t.co/HQ9DdL9N9s	NCDC	NCDCgov	791849	true	1656	1860
Mon Mar 23 05:39:22 +0000 2020	1241962722008465408	Sen. Rand Paul, the guy who opposed the #coronavirus relief bill and paid sick leave, tested positive on March 22 and is ON PAID SICK LEAVE\n\nHis father, and former Congressman, Ron Paul, published an essay titled “The Coronavirus Hoax” on March 17. Hypocrisy infects from the root https://t.co/c003XjrsjT	Bryan Dawson	BryanDawsonUSA	84834	false	1678	2704
Mon Mar 23 17:37:36 +0000 2020	1242143473710448640	Never Forget..\n\nWhen India was fighting Corona, pigs like @vinodkapri were sharing Fake News to Create Panic for Congress Propaganda. There's no shortage of PPEs. \n\nAssam Medical college students were testing PPEs as what can be used if shortage occurs. https://t.co/GhmJbBoTxk	Ankur Singh	iAnkurSingh	81696	false	1682	2808
Sat Mar 21 13:29:42 +0000 2020	1241356310555361280	FOX News put their viewers at risk by making them believe the COVID-19 pandemic was a hoax. \n\nThose viewers then put the entire US population at risk, and many people have lost their lives. \n\nFOX News should face a class action lawsuit to hold them responsible. \n\n#FOXClassAction	Hamish Mitchell Photography	H_MitchellPhoto	48465	false	1677	4067
Sat Mar 14 16:48:50 +0000 2020	1238869710046777344	This isn’t a conspiracy tweet but I really think COVID-19 has been here in America for awhile. Do you guys remember how sick everyone was during the holidays/early January? And how everyone was saying they had the “flu” and the flu shot “didn’t work”?	the lizard king	mamaxbea	2927	false	42644	309015
Fri Mar 20 22:49:57 +0000 2020	1241134916441722882	Fox News claims it never called COVID-19 a hoax. Let's check the receipts. https://t.co/MeRiAoR7LV	NowThis	nowthisnews	2582651	true	1457	2211
Tue Mar 24 10:27:46 +0000 2020	1242397688961753088	If U love humanity, then pl stop forwarding any fake msg abt #Hantavirus to avoid panic, when we already hv enough to fight wid #Coronavirus.\nHanta Virus spreads only from an infected animal's urine,faeces or saliva. \nPl educate yourself &amp; RT for others to understand.\n#NoFakeNews https://t.co/VinNLLq89y	Dr. Jitendra Kumar Soni, IAS	Jksoniias	8069	true	1790	1799
Fri Mar 20 01:19:48 +0000 2020	1240810239101935616	Outside of Chicago just now #coronavirus #forcedisolation \n#militarytrain\n#notahoax https://t.co/hcDX9MBcZn	BurnhamBear	BurnhamBear	75	false	1530	2462
Tue Mar 24 10:11:00 +0000 2020	1242393469001150466	Coronavirus: AltNews founder, Shekhar Gupta and others spread unverified claims by a fake twitter account\n\nhttps://t.co/YEMcc6loDW	OpIndia.com	OpIndia_com	306437	true	1565	2847
Fri Mar 20 21:39:52 +0000 2020	1241117279556902914	A message from the Ministry of Information “The General Public is hereby urged to disregard any voice note circulating on WhatsApp that a helicopter will spray ‘antivirus’ throughout the Nation by 11:00 pm. This news is fake and should be disregarded in its entirety.” RT #COVID19	Bashir Ahmad	BashirAhmaad	476900	true	1210	2406
Mon Mar 23 03:29:49 +0000 2020	1241930121570742272	@realDonaldTrump @nytimes @washingtonpost “WE ARE DESPERATE”: 10 Nurses &amp; Doctors Explain What It's Like To Fight #COVID19 Without Enough Face Masks.\n\nHow do I know this isn't #FakeNews?\nBecause my kid is an ICU nurse in CA. They haven't had enough #N95masks from the very start. \n\n#GetMePPE\n1/ \nhttps://t.co/ciXRuyMoJK	Sally Deal	SallyDeal4	33486	false	1291	5415
Tue Mar 24 13:30:11 +0000 2020	1242443595673522177	- Create a Fake account\n- Tweet Fake news\n- Pidi journalists will RT &amp; Quote RT\n- Then the original pidi will Quote RT\n- Create panic\n- Say Sorry\n- Deactivate the account\n\nhttps://t.co/lxxeuIeIeH	Krishna	Atheist_Krishna	363599	false	1589	3542
Wed Mar 25 01:35:00 +0000 2020	1242626001479372806	The Chinese Communist Party suppressed information about the #COVID19 outbreak from the world for political purposes. Rather than take accountability they are actively pushing a conspiracy theory propaganda campaign against the United States.\n📽️: @axios / @HBO https://t.co/mbodTqfhj8	Senator Ted Cruz	SenTedCruz	1517000	true	1415	3211
Fri Mar 20 10:06:28 +0000 2020	1240942776629354496	TOP #COVID19-FacePalm DOCTOR NOMINEES\n\n1 Dr HT Ong.Cardiologist Penang. Lawan City Council Enforcer sebab nak exercise masa MCO\n2 Dr Adham. Minum air panas untuk bunuh. Fake info. Pseudoscience\nFalse reassurance\n3 Dr Osman. Refuse testing. Infect everyone around him\n\nOngoing list https://t.co/7XwZLjALCl	CB Lokter	CibaiLokter	3347	false	1960	1352
Sun Mar 22 06:45:26 +0000 2020	1241616962045636608	[Tweeting again with detail in single tweet so no alarm]\n\nJUST IN: 38-yr-old #Covid19 positive  man dies in Patna. Had serious kidney problems that let to renal failure shortly after returning from Qatar. Makes this 1st ‘virus-linked’ death of someone who isn’t a senior citizen.	Shiv Aroor	ShivAroor	913269	true	958	3162
Mon Mar 23 01:29:34 +0000 2020	1241899861403983880	Fearmongering #PharmaFauci - who  built his entire career on the BOGUS HIV-AID$ causality by pushing a #FakeScience of the immune system &amp; imperial control of servile academics, NOW thinks he’ll get away with this current scam upon a petrified #coronavirus American public. \n\nNOT!	Dr.SHIVA Ayyadurai, MIT PhD. Inventor of Email	va_shiva	247396	true	1215	2662
Sat Mar 21 06:40:00 +0000 2020	1241253205406822400	\"Nobody wants to go close to me.\"\n\nAfter Nigeria recorded its first positive #COVID19 case, a story went viral on social media. It claimed the patient's taxi driver was demanding a payment not to spread the disease. The story was fake, but the impact on Jude has been very real. https://t.co/THJRVOhEmj	BBC News Africa	BBCAfrica	2804312	true	1187	1285
Sun Mar 22 21:19:04 +0000 2020	1241836819362299906	Shout out to @GavinNewsom &amp; @NYGovCuomo! This is what real leadership looks like. They are kicking ass &amp; doing so w/ empathy &amp; respect, taking care of our citizens while Trump is trying to make us believe he changed his mind about calling the #Coronavirus a hoax!	Maxine Waters	RepMaxineWaters	1314419	true	1168	4371
Tue Mar 24 17:34:16 +0000 2020	1242505023600447491	Trump's timeline of handling the corona crisis:\n\nOne month ago: it's a hoax. Way overblown. \n\nTwo weeks ago: this is serious. We must take action to prevent its spread. \n\nThis week: ehhhh on second thought maybe a million or so Americans dying isn't *that* bad	Aye throw that Boyz II Men on	DragonflyJonez	178502	false	1323	3875
Mon Mar 23 15:47:53 +0000 2020	1242115861114163201	Know the facts about #COVID19. Don’t share rumors &amp; unintentionally spread misinformation. Federal, state &amp; local governments are posting current and accurate information. For help in distinguishing rumor from fact, see @FEMA Coronavirus Rumor Control: https://t.co/Hi5AF1waWk https://t.co/AkbQjOM2xw	CDC	CDCgov	2644466	true	1324	1759
Sun Mar 22 17:10:28 +0000 2020	1241774256511385602	Patients with #COVID19 have reportedly had mild to severe respiratory illness. Symptoms include fever, cough, or shortness of breath. Learn more about COVID-19 symptoms: https://t.co/ehL8kmRHaN https://t.co/0am2j0zhfE	CDC	CDCgov	2644466	true	6755	12000
Sat Mar 21 07:56:27 +0000 2020	1241272447187419137	Hungarian Justice Min. @JuditVarga_EU sends bill to Parliament:\n- State of emergency til end of 2020\n- Rule by decree\n- Parliament suspended\n- No snap elections/referendums\n- Spreading fake news and rumors punishable with up to 5 years in prison #COVID19 \nhttps://t.co/1QJaLaKp6J	Balazs Csekö	balazscseko	6948	false	986	1098
Tue Mar 24 05:29:45 +0000 2020	1242322693086760960	#WATCH An airline staff appeals to all not to spread rumours and instead educate yourself &amp; others about #COVID19, after she gets harassed by people in her housing society for allegedly spreading #Coronavirus. https://t.co/A7XsKijU9q	ANI	ANI	3934042	true	863	2724
Tue Mar 24 05:20:56 +0000 2020	1242320472718692352	Shameful that a person of your repute spreads fake news/rumours in blind hate for India and its traditions. India as a mark of respect came out in balconies on call of PM @narendramodi to applaud doctors, health as well as emergency workers. There was no other reason. Fact check? https://t.co/MBm5jCglUc	Aditya Raj Kaul	AdityaRajKaul	258790	true	2075	4744
Sat Mar 21 10:40:58 +0000 2020	1241313848939986947	Another 'fake news' being peddled in India is India is a country of vegetarians, so it is not going to be affected by #CoronaVirus like China. Vegetarianism &amp; #Corona has NO connection. + India's vegetarianism is a myth, 80% Indians are meat eaters!  https://t.co/9hraqXBxbE	Ashok Swain	ashoswai	200116	true	990	2872
Fri Mar 20 21:30:10 +0000 2020	1241114836433584130	To-date, Uganda has NO confirmed case of #COVID19.\nThere is an article alleging that “Uganda confirms 1st case of Coronavirus”-this is NOT true and absolutely FAKE.\nPeople, please stop spreading rumors. Our teams are working around the clock to protect you &amp; keep COVID out of 🇺🇬 https://t.co/c9NMsQucq6	Dr. Jane Ruth Aceng	JaneRuth_Aceng	94857	true	820	2246
Sat Mar 21 14:24:56 +0000 2020	1241370210575069184	My fraud warning published this morning, please read and share - Frank Figliuzzi : Coronavirus scam alert: From fake Starbucks coupons to taxpayer fraud, cons are going viral ⁦@NBCNewsTHINK⁩ @MSNBC⁩ #coronavirus  https://t.co/Xgk8MDFJQ3	Frank Figliuzzi	FrankFigliuzzi1	297711	true	1184	1697
Tue Mar 24 08:51:38 +0000 2020	1242373497948491776	An online website has falsely reported that the Government is likely to impose Financial Emergency in India to tackle the crisis  caused by #Covid19. \n\nPlease be advised that the story is malicious and fake and that there is no such plan. https://t.co/5lx0u3NUED	PIB Fact Check	PIBFactCheck	80308	true	812	1737
Mon Mar 23 04:48:41 +0000 2020	1241949968174387200	“China and the WHO's chief: Hold them both accountable for pandemic”: An indictment of how ⁦@WHO⁩ chief ⁦@DrTedros⁩ allegedly helped Chinese president #XiJinping conceal full extent of #COVID19 for weeks in Jan, causing a global disaster. Read! https://t.co/7RjJgmyW9L	Minhaz Merchant	MinhazMerchant	248758	true	891	1257
Thu Mar 19 16:48:44 +0000 2020	1240681625756880897	One million dirhams fine. 5 years jail and deportation and ban for life from #UAE for sharing any unconfirmed or #FakeNews about #CoronaVirus on social media or whatsapp.\n\n#UAE Government\n\nThe best announcement I have heard during this pandemic.\n\nCan we do this in #Pakistan ?	Mir Mohammad Alikhan	MirMAKOfficial	116756	false	1881	6240
Sun Mar 22 08:56:00 +0000 2020	1241649820273709056	So far I know 2 ppl close to me that have tested positive for Corona. Both are recovering from pneumonia in hospital. It’s not a game or a conspiracy. Ppl don’t need well wishes etc... they need you to stay home	A Muse 🇪🇷🇯🇲	Jada__london	648	false	1017	2569
Sun Mar 22 11:11:29 +0000 2020	1241683913535148032	#FakeNews Alert\n\n#PIBFactCheck: The claim that Paracetamol can treat #Coronavirus infection is false!\n\nBeware of #False remedies being shared on #Covid19india .\n\nFor authentic information on #CoronavirusInIndia follow @MoHFW_INDIA https://t.co/Y7GmqFa4As	PIB Fact Check	PIBFactCheck	80308	true	1036	1292
Tue Mar 24 18:10:19 +0000 2020	1242514092339925000	Prisoner released early over COVID-19 concerns allegedly broke into woman’s home, tied her up at knifepoint, and threatened to kill her https://t.co/BouajIUvYG	Katie Pavlich	KatiePavlich	751490	true	993	1382
Sun Mar 22 09:57:51 +0000 2020	1241665385302306816	#CoronaVirus Fact Check\n\nHop on and RT if you ❤️ DJT\n\n🇺🇸 SUPPORT @realDonaldTrump\n🇺🇸 RT this tweet \n🇺🇸 COMMENT with your handle @\n🇺🇸 FOLLOW those who comment\n🇺🇸 BOOKMARK/COME BACK\n\nFollow @VANurse1212\n#CoronavirusPandemic \n#FakeNews https://t.co/NEAZarxgZR	🔺ᑕᎥᑎᗪƳ🔻	VANurse1212	54609	false	843	760
Mon Mar 23 15:14:14 +0000 2020	1242107392713584642	Namaskaram, this message is not from Sadhguru. This is a fake message that is being circulated on WhatsApp. We request you to delete these tweets. 🙏🏻 https://t.co/cWz2th7d1R	Isha Foundation	ishafoundation	322861	true	43	141
Sat Mar 21 12:26:20 +0000 2020	1241340364830707712	News is that since January, classified security briefings told Trump that a pandemic was coming.\n\nTrump did nothing, told us it was a \"Democrat Hoax,\" and that the fifteen cases would soon be none. Thread.\n\n#coronavirus #TrumpPandemic #TrumpLiesPeopleDie \n\nhttps://t.co/uUgpRnUZCX	Ben Jackson	DadoftheDecade	11958	false	898	1542
Sat Mar 21 14:04:29 +0000 2020	1241365063598030849	Trump's decision to do nothin' and call #COVID19 a \"hoax\" needlessly exposed millions that might have taken action if properly made aware.  There will be a river of blood that will forever stain Trump's tiny hands.	Tea Pain	TeaPainUSA	574234	false	942	2694
Mon Mar 23 23:05:52 +0000 2020	1242226084504129537	Trump says “we were early” on #coronavirus.\n\n2/26 “The 15 (people) within a couple of days is going to be down to close to 0”\n\n2/28 “One day, it’s like a miracle, it will disappear”\n \n2/28 “This is their new hoax”\n \n3/12 “It’s going to go away”\n\nYup. We were early	Ali Velshi	AliVelshi	455296	true	761	2471
Fri Mar 20 11:28:06 +0000 2020	1240963320322162688	Actual people telling the World that Pakistan is taking precautions against #CoronaVirusPakistan. But our Fake Media giving only hype &amp; sensationalism. We all have to be ONE in this war against #CoronaVirus. Stay home. Stay safe. https://t.co/CpH74lIhCJ	Murad Raas	DrMuradPTI	255420	false	873	3312
Sun Mar 22 04:47:35 +0000 2020	1241587305644724225	Maddow - the woman who has peddled lies and wild conspiracy theories for 4 years - is calling on Trump to stop his COVID-19 pressers 🤦🏿‍♂️\n\nZero self-awareness. \n\nhttps://t.co/7uQy3k3IfF	✭ Wayne Dupree 😷	WayneDupreeShow	435758	true	608	1473
Sat Mar 21 00:16:34 +0000 2020	1241156711823572992	The fact that people refuse to stop gathering in large groups because they don't believe millions of Americans could die is Donald Trump's fault. You can't tell your constituents that the media lies &amp; science is fake &amp; be shocked when they refuse to take Corona seriously.	🇯🇲Black🇭🇹Aziz🇳🇬aNANsi🇹🇹	Freeyourmindkid	71920	false	574	1707
Fri Mar 20 16:41:30 +0000 2020	1241042191004336136	This is called a Presidential clap back at the liberal media. \n\nPresident @realDonaldTrump says the American people are looking for hope and answers not this media sensationalism! \n\nThank you for fighting for the American people during this #coronavirus. Fight the #FakeNews https://t.co/ucVulYZVAd	PARIS	PARISDENNARD	72103	true	694	2686
Fri Mar 20 18:54:10 +0000 2020	1241075579601985536	I repeat... China warned WHO of the New Corona Virus in DEC of 2019...\n\nThe President of the US called it a “HOAX” until about 10 days ago!!!	Kojo Ebro	oldmanebro	264596	true	745	2665
Mon Mar 23 08:14:19 +0000 2020	1242001719996739584	Government of India issues advisory to all social media platforms in order to curb the Misinformation/#FakeNews on #Coronavirus.\n\nAs #IndiaFightsCorona join the league of #coronawarriors \n\nSuspect a forward to be #Fake : #Whatsapp Us: +91 87997 11259  | 📧- pibfactcheck@gmail.com https://t.co/oKGxObf85r	PIB Fact Check	PIBFactCheck	80308	true	615	1094
Fri Mar 20 21:08:45 +0000 2020	1241109446111174657	We don't like rumors. Please don't spread them. If you are telling people that the Nat. Guard is going to impose Martial Law, please stop. It's not true. They are busy being helping distribute medical supplies. Please and thank you. #COVID19 #kckpd #commonsense #norumors https://t.co/SJrT5ndVEU	KCKPD	KCKPDChief	11539	false	658	1716
Sat Mar 21 15:38:19 +0000 2020	1241388679722979328	Congress Gen Secy Ms @priyankagandhi  asks people not to panic ; don’t spread fake news ; take precautions and wash hands... #Corona https://t.co/GQEKnpLgn1	Supriya Bhardwaj	Supriya23bh	68891	false	626	4026
Tue Mar 24 16:42:36 +0000 2020	1242492018275889152	I attended the AMVCA on the 14th of March at Eko hotel. Even the After party. \n\nI decided to isolate myself a day after when a rumor began,\nEarly morning Work outs daily in my room. \n\nI obeyed the 14 days Isolation period. Day 9 now. Love and light Guys. 🤲🏼 #Covid19Out https://t.co/NEt5cYXCu1	Somto. 🇳🇬	SomtoSocial	93123	false	8647	8333
Fri Mar 20 21:53:14 +0000 2020	1241120640981250048	Garlic may be tasty, but it WON'T protect you from the new #coronavirus.\n\nDon't spread rumors.\n\nThe fight against #COVID19 is also a fight against disinformation.\n\n#ShareInformation #ShareKnowledge #StayAtHomeChallenge https://t.co/DFLwgCdpL8	UNESCO	UNESCO	3244520	true	519	841
Tue Mar 24 11:55:22 +0000 2020	1242419733854588930	I have never hidden my hatred and utter disgust for the Nigerian ruling class. I'll not start with the fake sympathy now, there's nobody that deserves what is coming for them more than them. I hope corona virus does a thorough job. 😑	Olóyè	OluniyiGates	30262	false	601	918
Fri Mar 20 02:41:20 +0000 2020	1240830754646523905	Flu Season is winding down and warm weather is returning.\n\nExperts predicted 70% of Americans would be infected with #COVID19.\n\nTurns out .005% were.\n\nMissed it by THAT much.\n\n#FearPorn, it's the new #FakeNews.	Bill Mitchell	mitchellvii	571009	true	641	1415
Mon Mar 23 20:12:33 +0000 2020	1242182466892435461	After failing to correct @AOC's lie that President Trump called the #coronavirus a \"hoax,\" @CNN's Jake Tapper admitted he knew \"the president did not call the virus a hoax.\"\n\nToday @tomfriedman repeated the same lie. Tapper did not correct him. https://t.co/o31FI8osb5 #FactsFirst https://t.co/MmQzG1JSTD	Trump War Room - Text TRUMP to 88022	TrumpWarRoom	610731	true	598	1141
Mon Mar 23 02:03:37 +0000 2020	1241908426327941120	If our “leaders” don’t want people to start believing this is all a hoax, they best stop playing politics with it. \n\nOut in the real world patience and trust is wearing thin. \n\n@SpeakerPelosi @SenateDems #ChineseVirus #COVID19 #coronavirus	Steph	steph93065	322783	false	514	998
Tue Mar 24 15:40:13 +0000 2020	1242476319608201216	This man is spreading lies and fake news.\n\nDear responsible Malaysians, kindly report him to https://t.co/i1B2suHGIN. Thank you. https://t.co/GVtH1oG4EF	The #FinancialGory	azraeimuhamad	19666	false	78	101
Sun Mar 22 07:43:34 +0000 2020	1241631591647997952	Senior propagandist for the Chinese communist regime spreading more conspiracy theories. Same dickhead who said virus originated in US. \n\nTwitter allows Chinese govt officials on their platform even though Twitter is banned in China. https://t.co/qEkCGIPTWc	Rita Panahi	RitaPanahi	199461	true	2144	9131
Mon Mar 23 23:39:04 +0000 2020	1242234440996335627	Correct him and keep quiet because you cannot arrest him!!! How many rumors have you spread on this platform. WHO ARE YOU? https://t.co/acJrDDQupn	Isyaku Rabiu jr	aworabiiu	1964	false	40	101
Sun Mar 22 06:55:11 +0000 2020	1241619416594255872	Bihar reports first COVID-19 death: 38-year-old man with travel history to Qatar dies at AIIMS, Patna, says hospital official	Press Trust of India	PTI_News	2502690	true	303	1003
Sun Mar 22 06:46:15 +0000 2020	1241617169223274499	Bihar: The 38-year-old man who has passed away at AIIMS in Patna and tested positive for #COVID19, had foreign travel history to Qatar. https://t.co/Tmcc4Qo7Gp	ANI	ANI	3934043	true	894	2549
Fri Mar 20 23:23:28 +0000 2020	1241143349047853056	#Qatar refused to prepare a hospital for the thousands #CoronaVirus infected migrant workers on its soil, instead, it has locked them inside animal shelters without any medical care! Migrants workers are not slaves, they have rights! Shame on #HumanRights orgs for being silent! https://t.co/A9ShpKBHaP	بن هباس 🇸🇦	5a1di	171454	false	1328	1352
Tue Mar 24 21:40:02 +0000 2020	1242566871964102657	NEW #CDCTRAVELNOTICES: #COVID19 in Romania, Qatar, Singapore, Saudi Arabia, Philippines, Ecuador, South Africa, Indonesia, and India. Avoid all nonessential travel to these areas. More information: https://t.co/qymgi29Huz. https://t.co/vVz7la13BN	CDC	CDCgov	2644466	true	388	476
Tue Mar 24 07:16:09 +0000 2020	1242349466239127553	Saif Ali returns frm Qatar, goes to Munger, Bihar. Gets unwell, is admitted to hospital, referred to AIIMS but dies. Doc found he is Corona+\nPolice reaches home, puts entire family in quarantine.\nNow Evry member has ran away from home &amp; everyone's scared https://t.co/jKj0Ify4oh	Mihir Jha ✍️	MihirkJha	9617	false	264	199
Sun Mar 22 06:11:35 +0000 2020	1241608444966137856	First Corona death in Bihar. 38 years old Saif Ali died last night at AIIMS, Patna. He returned from Qatar few days back .	NBT Dilli	NBTDilli	40265	false	192	324
Sun Mar 22 06:49:32 +0000 2020	1241617994276409344	Bihar:One person aged 38 years  died at AIIMS Patna due to #Coronavirus.He returned from Qatar and was admitted in hospital on March 20.\n#CoronaVirusUpdate https://t.co/emOzuisIJV	All India Radio News	airnewsalerts	2365857	true	139	401
Tue Mar 24 05:58:11 +0000 2020	1242329847655026689	Rwanda confirms 17 new COVID-19 cases bringing total to 36.\n9 travellers from Dubai.\n3 travellers from Kenya.\n3 travellers from USA.\n1 traveller from Qatar.\n1 traveller from India.\n1 contact of a previous case. https://t.co/T1awAmya7X	Samira Sawlani	samirasawlani	88006	true	172	221
Sat Mar 21 15:24:49 +0000 2020	1241385282093580290	These are the World Cup 2022 workers quarantined in miserable conditions in Qatar.. this is inhuman.. does @FIFAcom accept this crime? @FIFAWorldCup @fifaworldcup_fr @EASPORTSFIFA  @EAFIFADirect @fifamedia @fifacom_fr #Coronavirus #Covid_19 https://t.co/VqaWKgBOQV	SUHAIL AL ABDOOL	s_alabdool	33651	false	109	75
Fri Mar 20 23:19:10 +0000 2020	1241142266586173446	Amnesty says Qatar refused to prepare hospital for workers infected with #coronavirus working on projects like @FIFAWorldCup. Amnesty confirmed many cases inside “labour camps” where workers in Qatar live. I warned about this days ago. #coronavirus @FIFAcom has blood on its hands https://t.co/F4LEkXkdDC	Ghanem Nuseibeh	gnuseibeh	23345	true	1328	1352
Thu Mar 05 23:50:16 +0000 2020	1235714275752267776	I just landed at JFK after reporting on #coronavirus in Milan and Lombardy —the epicenter of Italy’s  outbreak— for @vicenews. I walked right through US customs. They didn’t ask me where in Italy I went or if I came into contact with sick people. They didn’t ask me anything.	Julia Lindau	julialindau	9056	true	63932	226395
Wed Mar 04 17:31:21 +0000 2020	1235256530728972290	ALERT‼️‼️‼️\nThe corona virus can be spread through money. If you have any money at home, put on some gloves, put all the money in to a plastic bag and put it outside the front door tonight. I'm collecting all the plastic bags tonight for safety. Think of your health.	Pre K ❄️	stayfrea_	62656	false	300723	1136504
Thu Mar 05 19:29:07 +0000 2020	1235648554338791427	COVID-19 health advice⚠️ https://t.co/XsSAo52Smu	asapA6HMED	A6Asap	962	false	30379	66246
Thu Mar 05 21:11:15 +0000 2020	1235674258858061825	⚠️Chinese doctors say autopsies of #coronavirus victims suggest that #COVID19 is “like a combination of #SARS and #AIDS as it damages both the lungs and immune systems,” and can cause “irreversible” lung damage even if the patient survives.\n\n@thespybrief\nhttps://t.co/bmnu8VIf0S	Dr. Dena Grayson	DrDenaGrayson	249901	true	21037	20403
Thu Mar 05 20:27:44 +0000 2020	1235663306246860800	.@NationalNurses President Deborah Burger reads a public statement from one of our quarantined #nurses who works at a northern California Kaiser facility.\n\nFull statement ➡️ https://t.co/YjTAvAXTRX\n#COVID19 @WorksafeCA https://t.co/pSZ1ghCB2k	Bonnie Castillo	NNUBonnie	13434	false	11018	16240
Thu Mar 05 05:25:24 +0000 2020	1235436227140055040	WOW. A man in Incheon, west of Seoul - who contracted #coronavirus - has documented his symptoms and activities for past 25 days since his felt the symptoms in 38 pages in remarkable detail. He wore masks and gloves at home and all 23 close contacts tested negative for the virus. https://t.co/2mjDiBjVtC	Hyung Eun Kim	BBC_Hyung	1541	false	12832	20903
Thu Mar 05 16:26:37 +0000 2020	1235602629247537154	So the CORONA virus stopping y’all from eating Chinese food N TRAVELING🙄  but HIV ain’t stop y’all from fuckin RAW😒🤔 https://t.co/VG1BGMU3ai	Golden Papii ✨	This_prettyboii	1770	false	11048	36356
Thu Mar 05 14:02:28 +0000 2020	1235566351093137408	Miss corona u have another job to do 😍😍 https://t.co/yvdWbfTbMf	Datin Sri Coronyah Virossa	mabitxch	2978	false	1868	2406
Thu Mar 05 17:36:52 +0000 2020	1235620307534258176	ALERT‼️‼️‼️\nThe corona virus can be spread through internationaly printed albums. If you have any albums at home, put on some gloves, put all the albums in a box and put it outside the front door tonight. I'm collecting all the boxes tonight for safety. Think of your health.	𝙫𝙚𝙚 ♡’𝙨 세훈 !!	xingwrld	2034	false	10024	41933
Fri Mar 06 02:45:52 +0000 2020	1235758466784014337	How many people’s #Coronavirus tests could be covered by the cost of building a...tennis pavilion at the White House? https://t.co/6Z8ITZfRXW	Joyce Alene	JoyceWhiteVance	552779	true	6856	44780
Fri Mar 06 15:52:41 +0000 2020	1235956474955718656	This is deadly serious:\n\nTalking about corona-virus this morning, Trump said, \"We closed it down. We stopped it.\"\n\nThere were 15 confirmed cases in the US a week ago.\n\nThere are 233 today.\n\nThere will be *5,000* in a week\n\nTRUMP'S INCOMPETENCE KILLS.\nhttps://t.co/my1hPapbfo	Mikel Jollett	Mikel_Jollett	255294	true	9750	32597
